customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
7339-POGZN,Female,,0,0,0.05555555555555555,Yes,Yes,No,No,No,No,No,No,No,0.32288557213930347,0.022588276021232402,0,False,False,False,True,False,False,False
2828-SLQPF,Male,,0,0,0.2638888888888889,Yes,No,No,No,No,No,No,No,Yes,0.26616915422885573,0.09774405723517195,0,False,False,False,False,False,False,False
4465-VDKIQ,Female,,0,0,0.25,Yes,No,No,Yes,Yes,No,No,No,No,0.5925373134328358,0.15460420032310176,0,False,False,False,True,False,True,False
2921-XWDJH,Female,,1,0,0.5277777777777778,Yes,No,Yes,No,No,No,No,Yes,Yes,0.6487562189054726,0.36099123009462264,0,False,False,False,True,False,True,False
6221-AVQYL,Male,,0,0,0.027777777777777776,Yes,Yes,No,No,No,No,No,No,Yes,0.5472636815920398,0.012952919455342719,1,False,False,True,False,False,True,False
2558-BUOZZ,Male,,0,0,0.6527777777777778,Yes,Yes,Yes,Yes,No,No,Yes,No,No,0.7616915422885572,0.5212381721670898,0,True,False,False,False,False,True,False
9257-AZMTZ,Female,,1,1,0.7222222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01840796019900498,0.12231133164089546,0,False,True,False,False,False,False,True
0003-MKNFE,Male,,0,0,0.125,Yes,Yes,No,No,No,No,No,Yes,No,0.4144278606965174,0.060420032310177715,0,False,False,False,False,True,False,False
0975-UYDTX,Female,,1,0,0.3611111111111111,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.7149253731343282,0.26468382183244865,0,True,False,True,False,False,False,False
7743-EXURX,Male,,1,1,0.1111111111111111,Yes,No,No,No,Yes,No,No,No,Yes,0.3263681592039801,0.045724671128548354,1,False,False,False,True,False,False,False
4682-BLBUC,Male,,1,0,0.611111111111111,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,0.5243781094527363,0.37291137779829214,0,True,False,False,True,False,False,False
0975-VOOVL,Female,,0,0,0.041666666666666664,No,No phone service,No,Yes,No,No,No,No,No,0.10895522388059697,0.009196861297022848,0,False,False,False,False,True,False,False
5968-VXZLG,Male,,0,0,0.027777777777777776,Yes,No,No,No,No,No,No,No,Yes,0.282089552238806,0.00797369028386799,0,False,False,False,False,False,False,False
5569-KGJHX,Female,,1,1,0.125,Yes,Yes,No,No,No,No,Yes,No,Yes,0.6676616915422885,0.08491230094622663,1,False,False,False,False,False,True,False
4988-IQIGL,Male,,0,0,0.013888888888888888,Yes,Yes,No,No,No,No,No,No,Yes,0.5681592039800994,0.0065255019616893605,1,False,False,False,True,False,True,False
5201-FRKKS,Male,,0,0,0.3472222222222222,Yes,No,Yes,No,No,No,No,No,No,0.5577114427860697,0.2231075467343642,0,False,False,False,False,False,True,False
9799-CAYJJ,Female,,1,0,0.027777777777777776,Yes,No,No,No,No,No,No,No,Yes,0.507960199004975,0.01557812139395338,0,False,False,False,True,False,True,False
7730-IUTDZ,Male,,0,0,0.5972222222222222,Yes,No,Yes,No,No,No,No,No,Yes,0.5666666666666667,0.366928225248096,1,False,False,False,True,False,True,False
0426-TIRNE,Female,,0,0,0.013888888888888888,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.026368159203980085,0.00024232633279483006,1,False,False,False,False,True,False,True
5443-SCMKX,Female,,1,0,0.8055555555555555,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,0.7567164179104477,0.6452054004154165,0,True,False,False,True,False,True,False
8295-KMENE,Female,,1,1,0.8194444444444444,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,0.5791044776119403,0.5193514885760443,0,False,True,False,False,True,False,False
6738-ISCBM,Male,,0,0,0.611111111111111,No,No phone service,Yes,No,Yes,No,Yes,Yes,Yes,0.35572139303482586,0.2794195707362105,0,True,False,False,True,False,False,False
9821-BESNZ,Male,,0,0,0.9166666666666666,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0.8557213930348259,0.7894991922455574,0,True,False,False,True,False,True,False
3678-MNGZX,Male,,1,1,0.9444444444444444,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01691542288557213,0.15680821601661668,0,False,True,False,False,False,False,True
1335-NTIUC,Male,,0,0,0.125,No,No phone service,No,No,No,No,No,No,Yes,0.06666666666666665,0.019784214170320794,0,False,False,False,True,False,False,False
2916-BQZLN,Male,,0,0,0.2638888888888889,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0.6616915422885572,0.18845488114470346,0,False,False,False,True,False,True,False
4558-CGYCZ,Male,,0,0,0.05555555555555555,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.014925373134328346,0.006865912762520194,0,False,False,False,False,True,False,True
2368-GAKKQ,Female,,0,0,0.9722222222222222,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.9492537313432835,0.9139683821832448,0,False,True,False,False,False,True,False
8710-YGLWG,Male,,0,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.2651741293532338,0.00301177013616432,0,False,False,False,False,True,False,False
3199-XGZCY,Female,,0,0,0.1111111111111111,Yes,Yes,No,No,No,No,No,No,Yes,0.5671641791044776,0.06437802907915995,0,False,False,False,True,False,True,False
3785-KTYSH,Male,,0,0,0.736111111111111,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.06318407960199005,0.14541887837525966,0,False,True,False,False,True,False,True
6814-ZPWFQ,Male,,0,0,0.7083333333333333,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.06716417910447761,0.14330717747519042,0,True,False,False,False,False,False,True
4063-EIKNQ,Male,,1,1,0.15277777777777776,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.026865671641791017,0.028681052388645285,0,False,False,False,False,False,False,True
6993-YCOBK,Male,,1,1,0.8333333333333333,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,0.9189054726368159,0.7579102238633741,0,False,True,False,True,False,True,False
5206-HPJKM,Male,,0,0,0.2361111111111111,Yes,No,Yes,Yes,No,No,No,No,Yes,0.37064676616915426,0.10562543272559428,0,False,False,True,False,False,False,False
7587-RZNME,Male,,0,0,0.041666666666666664,Yes,No,No,No,No,No,No,No,Yes,0.24925373134328355,0.01209900761597046,1,False,False,False,True,False,False,False
0748-RDGGM,Male,,1,0,0.9722222222222222,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.9079601990049752,0.8672801753981075,1,True,False,False,False,False,True,False
8393-JMVMB,Male,,0,0,0.013888888888888888,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.011940298507462671,7.500576967459007e-05,0,False,False,False,False,True,False,True
5019-GQVCR,Male,,0,0,0.5972222222222222,Yes,Yes,No,No,No,No,Yes,No,Yes,0.6626865671641791,0.41850911608585273,0,False,False,False,True,False,True,False
6036-TTFYU,Female,,1,0,0.2222222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.013432835820895522,0.03411608585275791,0,False,False,False,False,True,False,True
2550-AEVRU,Female,,1,1,0.7916666666666666,Yes,No,Yes,Yes,No,No,No,No,No,0.3502487562189055,0.3501269328409878,0,True,False,False,True,False,False,False
0969-RGKCU,Male,,1,1,0.5138888888888888,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.015422885572139305,0.07595776598199862,0,True,False,True,False,False,False,True
0378-CJKPV,Female,,1,0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0.9338308457711443,0.9170493884144935,0,False,True,True,False,False,True,False
4706-AXVKM,Female,,0,0,0.15277777777777776,Yes,Yes,No,No,No,No,No,Yes,Yes,0.6621890547263681,0.10247519039926149,1,False,False,True,False,False,True,False
5889-JTMUL,Female,,1,0,0.6944444444444444,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,0.7641791044776118,0.5619547657512116,1,False,False,False,True,False,True,False
9026-RNUJS,Male,,0,0,0.06944444444444445,Yes,No,No,No,Yes,No,No,No,No,0.31940298507462683,0.025207708285252713,1,False,False,False,True,False,False,False
3746-EUBYR,Male,,1,0,0.013888888888888888,Yes,Yes,No,No,No,No,No,No,Yes,0.5606965174129352,0.006438956842834063,1,False,False,False,False,False,True,False
2332-EFBJY,Male,,0,0,0.2222222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.014427860696517386,0.03734133394876529,1,False,False,False,False,True,False,True
2880-FPNAE,Male,,1,0,0.027777777777777776,Yes,No,No,No,Yes,No,No,No,Yes,0.5567164179104478,0.01399723055619663,0,False,False,False,True,False,True,False
1703-MGIAB,Female,,0,0,0.2361111111111111,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,0.5049751243781094,0.12568659127625204,0,False,False,False,False,True,False,False
4311-QTTAI,Female,,0,0,0.2222222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.010945273631840807,0.031935148857604435,0,True,False,True,False,False,False,True
9474-PHLYD,Female,,0,0,0.20833333333333331,Yes,No,No,No,Yes,No,No,Yes,Yes,0.4099502487562189,0.10083660281560121,1,False,False,False,True,False,False,False
4318-RAJVY,Female,,0,0,0.1388888888888889,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.015422885572139305,0.02070736210477729,0,True,False,False,False,True,False,True
2165-VOEGB,Female,,0,1,0.6388888888888888,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,0.8651741293532339,0.5543561043157166,1,True,False,False,False,False,True,False
3612-YUNGG,Male,,1,1,0.8888888888888888,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0.9049751243781096,0.7757154396492038,0,False,True,True,False,False,True,False
2254-DLXRI,Female,,0,0,0.013888888888888888,Yes,Yes,No,Yes,No,No,No,No,Yes,0.6059701492537314,0.006963997230556198,0,False,False,False,False,True,True,False
5062-CJJKH,Male,,1,1,0.3472222222222222,Yes,No,No,Yes,Yes,No,No,No,No,0.3522388059701492,0.15424071082390955,0,True,False,False,False,True,False,False
9028-LIHRP,Male,,1,1,0.986111111111111,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0.8154228855721393,0.8297022847911378,0,False,True,True,False,False,True,False
2219-MVUSO,Male,,0,0,0.1111111111111111,Yes,No,No,No,No,No,No,No,Yes,0.2676616915422885,0.04841910916224325,1,False,False,False,False,True,False,False
1053-MXTTK,Female,,1,1,1.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.899502487562189,0.8894011077775213,0,False,True,False,False,False,True,False
1530-ZTDOZ,Female,,1,0,0.6805555555555555,No,No phone service,Yes,No,No,No,Yes,No,No,0.22288557213930343,0.23678167551350104,0,False,False,False,False,False,False,False
1301-LOPVR,Male,,1,1,0.40277777777777773,No,No phone service,Yes,Yes,Yes,Yes,No,Yes,Yes,0.36915422885572136,0.18672397876759753,0,True,False,True,False,False,False,False
0853-TWRVK,Male,,1,0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0.8691542288557214,0.8726863604892684,0,False,True,False,False,False,True,False
8914-RBTSB,Male,,1,0,0.4305555555555555,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.7517412935323382,0.3462612508654512,1,False,False,False,True,False,True,False
6212-ATMLK,Female,,0,0,0.6944444444444444,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0.7706467661691543,0.5436129702284791,0,False,False,False,True,False,True,False
8200-LGKSR,Male,,1,0,0.986111111111111,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0.6462686567164179,0.7047426725132703,0,False,True,False,True,False,False,False
1568-BEKZM,Male,,1,0,0.9722222222222222,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0.7144278606965173,0.7286637433648742,0,False,True,True,False,False,False,False
0670-ANMUU,Male,,0,0,0.986111111111111,Yes,Yes,Yes,No,No,Yes,No,Yes,No,0.7900497512437811,0.7695649665358875,0,True,False,True,False,False,True,False
6897-RWMUB,Male,,1,1,0.8472222222222222,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,0.4955223880597014,0.47766558966074313,0,False,True,False,False,False,False,False
0963-ZBDRN,Male,,0,0,0.4444444444444444,Yes,No,No,No,No,Yes,Yes,Yes,Yes,0.7756218905472637,0.36517424417262867,1,False,False,False,True,False,True,False
7594-RQHXR,Female,,0,1,0.013888888888888888,Yes,No,No,No,No,No,No,Yes,Yes,0.6104477611940298,0.007015924301869374,1,False,False,False,True,False,True,False
6999-CHVCF,Male,,0,0,0.9444444444444444,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,0.8343283582089552,0.8228190630048465,0,False,True,False,False,False,True,False
6134-KWTBV,Male,,0,0,0.861111111111111,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.051243781094527346,0.16280290791599356,0,False,True,False,False,False,False,True
1077-HUUJM,Female,,0,1,0.09722222222222221,Yes,No,No,No,No,No,No,No,Yes,0.5253731343283582,0.05237133625663513,0,False,False,False,True,False,True,False
6331-EWIEB,Male,,0,0,0.2777777777777778,Yes,Yes,No,No,No,No,Yes,No,Yes,0.6666666666666666,0.19798061389337643,1,False,False,False,True,False,True,False
0895-LNKRC,Male,,1,1,0.08333333333333333,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.011940298507462671,0.01092776367412878,0,True,False,False,False,True,False,True
2045-BMBTJ,Female,,0,0,0.4583333333333333,No,No phone service,Yes,Yes,Yes,No,Yes,Yes,Yes,0.4099502487562189,0.2153069466882068,0,False,False,False,False,False,False,False
8417-GSODA,Male,,1,1,0.38888888888888884,Yes,Yes,No,No,No,No,Yes,Yes,No,0.735820895522388,0.2941783983383337,0,True,False,False,False,False,True,False
5171-EPLKN,Male,,0,0,0.375,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.015920398009950265,0.05206554350334642,0,False,True,True,False,False,False,True
4452-QIIEB,Male,,0,0,0.09722222222222221,Yes,No,No,No,No,No,No,No,No,0.2552238805970149,0.029956150473113317,0,False,False,False,False,True,False,False
5998-VVEJY,Male,,0,0,0.3611111111111111,Yes,Yes,No,No,No,Yes,No,No,Yes,0.6194029850746269,0.23886452804061856,1,False,False,False,True,False,True,False
1624-NALOJ,Male,,0,0,0.06944444444444445,Yes,Yes,No,Yes,No,No,No,Yes,Yes,0.7119402985074627,0.05582737133625664,1,False,False,False,True,False,True,False
6741-EGCBI,Male,,0,0,0.41666666666666663,Yes,Yes,Yes,No,No,No,No,Yes,Yes,0.7189054726368159,0.29737479806138933,0,False,False,True,False,False,True,False
7820-ZYGNY,Male,,0,0,0.875,Yes,Yes,No,Yes,No,No,No,Yes,No,0.718407960199005,0.6700553888760674,0,True,False,True,False,False,True,False
4317-VTEOA,Male,,0,0,0.013888888888888888,Yes,No,No,Yes,No,No,No,No,Yes,0.3233830845771144,0.003686822063235633,1,False,False,False,True,False,False,False
9677-AVKED,Female,,0,1,0.736111111111111,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,0.6601990049751243,0.5113027925225018,0,True,False,False,True,False,False,False
1670-SVOWZ,Female,,1,1,0.19444444444444442,Yes,No,No,Yes,No,Yes,No,Yes,Yes,0.7104477611940299,0.1372663281790907,1,False,False,True,False,False,True,False
2227-JRSJX,Female,,0,0,0.29166666666666663,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,0.8049751243781095,0.22358642972536352,0,False,False,False,False,False,True,False
9847-HNVGP,Male,,0,0,0.2361111111111111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01691542288557213,0.03367182090930072,0,True,False,False,False,True,False,True
6696-YDAYZ,Male,,1,1,0.2222222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.02238805970149252,0.03135818139856913,0,False,True,False,False,True,False,True
8980-WQFWL,Female,,0,0,0.4861111111111111,Yes,No,No,No,Yes,No,No,Yes,Yes,0.43631840796019905,0.23970690053081006,0,False,False,False,True,False,False,False
1730-ZMAME,Female,,0,0,0.4444444444444444,Yes,No,No,No,No,No,No,Yes,Yes,0.6094527363184079,0.30535425801984767,0,False,False,False,True,False,True,False
6506-EYCNH,Female,,1,1,0.38888888888888884,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.012935323383084563,0.060581583198707586,0,False,False,False,False,False,False,True
4634-JLRJT,Female,,0,0,0.013888888888888888,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.020895522388059695,0.00017885991230094612,0,False,False,False,False,True,False,True
9501-UKKNL,Male,,0,0,0.8194444444444444,No,No phone service,No,No,No,Yes,Yes,Yes,Yes,0.33283582089552244,0.3446803600276945,0,False,False,False,True,False,False,False
2560-QTSBS,Female,,1,1,1.0,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.05024875621890548,0.18513154858066008,0,True,False,False,False,False,False,True
7541-YLXCL,Male,,0,0,0.5,Yes,No,No,Yes,No,Yes,No,Yes,Yes,0.46915422885572144,0.2861297022847911,1,True,False,False,False,True,False,False
4795-WRNVT,Female,,0,0,0.5555555555555556,Yes,No,Yes,Yes,No,No,Yes,No,No,0.46616915422885563,0.29623817216708975,0,False,False,False,False,True,False,False
6080-TCMYC,Male,,1,1,0.5555555555555556,Yes,Yes,No,No,Yes,No,No,No,Yes,0.6263681592039801,0.3777405954304177,0,False,False,False,True,False,True,False
0260-ZDLGK,Female,,0,1,0.125,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,0.5437810945273632,0.07299792291714748,1,False,False,False,False,True,False,False
7860-UXCRM,Male,,1,1,0.875,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0.5597014925373134,0.5372432494807293,0,False,True,True,False,False,False,False
6357-JJPQT,Female,,0,0,0.041666666666666664,Yes,No,No,No,No,No,Yes,No,Yes,0.6194029850746269,0.02464228017539811,0,False,False,False,True,False,True,False
2292-XQWSV,Male,,1,1,0.5555555555555556,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,0.41840796019900495,0.2803715670436187,0,True,False,False,False,True,False,False
9552-TGUZV,Male,,1,0,0.1111111111111111,Yes,No,Yes,No,No,No,No,No,Yes,0.5646766169154228,0.07377105931225479,0,False,False,False,False,True,True,False
5913-INRQV,Male,,1,0,0.4722222222222222,Yes,No,Yes,No,No,Yes,Yes,No,No,0.7154228855721393,0.3588737595199631,0,True,False,False,False,True,True,False
8722-NGNBH,Male,,0,0,0.06944444444444445,No,No phone service,Yes,No,Yes,Yes,No,No,No,0.21641791044776115,0.023615278098315255,1,False,False,False,False,True,False,False
6210-KBBPI,Male,,0,0,0.125,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,0.8079601990049752,0.10392337872144011,1,False,False,True,False,False,True,False
9643-YBLUR,Male,,1,0,0.125,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,0.5054726368159204,0.0732921763212555,0,False,False,True,False,False,False,False
8734-FNWVH,Male,,1,1,0.4305555555555555,Yes,Yes,No,No,No,No,No,Yes,No,0.41243781094527365,0.20848142164781908,0,False,False,False,False,False,False,False
9447-YPTBX,Female,,1,0,0.6944444444444444,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.015920398009950265,0.1066582044772675,0,True,False,False,False,False,False,True
0133-BMFZO,Female,,0,0,0.027777777777777776,Yes,No,Yes,Yes,No,Yes,No,No,Yes,0.6766169154228856,0.01879183014078006,1,False,False,False,True,False,True,False
6128-CZOMY,Female,,0,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.27263681592039796,0.0030983152550196165,1,False,False,False,True,False,False,False
9540-JYROE,Male,,0,0,0.1111111111111111,Yes,No,No,No,No,No,No,No,Yes,0.5159203980099502,0.06145280406185091,1,False,False,False,False,True,True,False
9026-LHEVG,Female,,0,0,0.125,No,No phone service,No,Yes,No,No,No,Yes,No,0.22388059701492535,0.039303023309485347,0,False,False,False,True,False,False,False
2260-USTRB,Female,,0,0,0.027777777777777776,Yes,No,No,No,No,No,No,No,Yes,0.5169154228855721,0.011210477729056083,1,False,False,False,False,False,True,False
3656-TKRVZ,Female,,0,0,0.041666666666666664,Yes,No,Yes,Yes,No,No,No,No,No,0.36915422885572136,0.016893607200553887,1,False,False,False,True,False,False,False
7011-CVEUC,Male,,1,0,0.3472222222222222,Yes,No,No,No,No,Yes,Yes,Yes,Yes,0.7706467661691543,0.26766097392107085,0,False,False,True,False,False,True,False
6185-TASNN,Male,,0,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,No,0.27910447761194024,0.0031733210246942065,0,False,False,False,True,False,False,False
7925-PNRGI,Female,,1,1,0.625,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0.6273631840796019,0.40645049619201473,0,False,False,False,False,True,False,False
8623-TMRBY,Male,,1,1,0.7083333333333333,Yes,Yes,No,Yes,Yes,No,No,No,Yes,0.6562189054726368,0.476257789060697,1,False,False,False,True,False,True,False
1552-CZCLL,Female,,1,1,0.7638888888888888,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01741293532338306,0.1232921763212555,0,False,False,True,False,False,False,True
3038-PQIUY,Female,,0,0,0.5277777777777778,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,0.47661691542288565,0.28889914608816064,0,False,False,False,False,False,False,False
1501-SGHBW,Male,,0,0,0.027777777777777776,Yes,No,No,No,No,No,No,No,No,0.2746268656716418,0.007177475190399262,1,False,False,False,False,True,False,False
9313-CDOGY,Male,,1,1,0.5277777777777778,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.013432835820895522,0.08060235402723287,0,False,False,False,True,False,False,True
8148-BPLZQ,Male,,0,0,0.4722222222222222,Yes,No,No,Yes,No,No,No,No,Yes,0.3139303482587064,0.1979459958458343,0,False,False,False,True,False,False,False
2623-DRYAM,Female,,1,0,0.9722222222222222,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,0.8308457711442786,0.8135818139856913,0,True,False,False,True,False,True,False
9987-LUTYD,Female,,0,0,0.18055555555555555,Yes,No,Yes,No,No,Yes,No,No,No,0.36716417910447763,0.08355642741749365,0,True,False,False,False,True,False,False
3208-YPIOE,Male,,0,0,0.5416666666666666,Yes,Yes,No,No,No,No,No,No,No,0.5671641791044776,0.3460477729056081,1,False,False,False,True,False,True,False
4488-KQFDT,Female,,0,0,0.8472222222222222,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,0.8527363184079603,0.739003000230787,0,True,False,False,True,False,True,False
2612-RANWT,Female,,0,0,0.16666666666666666,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,0.8149253731343283,0.1321832448649896,1,False,False,False,False,False,True,False
5693-PIPCS,Male,,0,0,0.5694444444444444,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,0.8099502487562189,0.48483152550196174,0,False,True,True,False,False,True,False
0491-KAPQG,Male,,0,0,0.29166666666666663,Yes,Yes,No,No,No,No,No,No,Yes,0.5517412935323384,0.17769443803369492,0,False,False,False,True,False,True,False
1925-LFCZZ,Male,,0,0,0.7638888888888888,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,0.31641791044776113,0.31440687745211165,0,True,False,False,False,False,False,False
8039-EQPIM,Male,,1,0,0.9583333333333333,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,0.417910447761194,0.4658089083775675,0,False,True,False,False,False,False,False
6900-PXRMS,Male,,1,1,0.3611111111111111,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,0.8706467661691543,0.31057581352411723,1,False,False,False,True,False,True,False
8707-RMEZH,Female,,1,0,0.9583333333333333,Yes,No,Yes,Yes,No,No,No,Yes,No,0.6870646766169154,0.696601661666282,0,True,False,True,False,False,True,False
3346-BRMIS,Female,,1,0,0.25,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,0.29950248756218906,0.09138010616201248,1,False,False,False,True,False,False,False
3209-ZPKFI,Male,,1,1,0.6527777777777778,Yes,Yes,No,Yes,No,No,No,No,No,0.35820895522388063,0.2907223632587122,0,False,False,False,True,False,False,False
6479-VDGRK,Female,,1,1,1.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0.6671641791044776,0.7051003923378721,0,False,True,False,False,False,False,False
9373-WSLOY,Male,,1,0,0.4583333333333333,No,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,0.31592039800995025,0.1998672974844219,0,False,False,False,True,False,False,False
2933-FILNV,Female,,1,1,0.027777777777777776,No,No phone service,No,No,No,No,No,No,Yes,0.061194029850746234,0.002048234479575351,1,False,False,False,False,True,False,False
3569-JFODW,Female,,1,1,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0.7233830845771144,0.7654800369259174,0,False,True,True,False,False,False,False
9819-FBNSV,Male,,1,0,0.5138888888888888,Yes,No,No,No,No,No,No,No,Yes,0.5373134328358209,0.29502077082852524,0,False,False,False,False,False,True,False
9544-PYPSJ,Female,,1,1,0.861111111111111,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,0.7746268656716417,0.6924244172628664,0,False,False,True,False,False,True,False
1591-XWLGB,Female,,1,0,0.986111111111111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.015920398009950265,0.15702746365105008,0,False,True,True,False,False,False,True
0396-UKGAI,Male,,0,1,0.3194444444444444,Yes,No,No,Yes,No,Yes,No,No,Yes,0.3686567164179104,0.14601892453265639,0,False,False,False,False,False,False,False
3243-ZHOHY,Female,,0,0,0.2222222222222222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.01840796019900498,0.03200438495268867,0,True,False,False,False,True,False,True
5186-EJEGL,Male,,0,0,0.125,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,0.5099502487562189,0.07321140087699055,0,False,False,False,False,True,False,False
7527-QNRUS,Male,,1,1,0.2361111111111111,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,0.06865671641791044,0.04544195707362105,0,False,True,False,False,True,False,True
9986-BONCE,Female,,0,0,0.05555555555555555,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.026865671641791017,0.00769674590353104,1,False,False,False,False,False,False,True
2722-JMONI,Female,,1,0,0.013888888888888888,Yes,No,Yes,No,No,No,No,No,Yes,0.3114427860696517,0.0035483498730671586,1,False,False,False,True,False,False,False
2203-GHNWN,Female,,1,0,0.3333333333333333,Yes,Yes,No,No,Yes,No,No,No,Yes,0.6109452736318408,0.2203900300023079,0,False,False,False,False,True,True,False
3878-AVSOQ,Female,,0,0,0.013888888888888888,Yes,No,No,No,No,No,No,No,Yes,0.5273631840796019,0.006052388645280407,0,False,False,False,True,False,True,False
3258-SYSWS,Male,,0,0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0.9507462686567164,0.9031848603738749,0,False,True,False,False,False,True,False
5296-PSYVW,Female,,1,0,1.0,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0.06268656716417911,0.19984998846065083,0,False,True,False,True,False,False,True
